,Store,Date,Dept,Weekly_Sales,Fuel_Price,IsHoliday,CPI,Unemployment,month-year
123993,14,2010-02-26,38.0,113613.11,2.754,0,182.0774691,8.992,2010-02-01
123992,14,2010-02-26,11.0,18372.19,2.754,0,182.0774691,8.992,2010-02-01
123991,14,2010-02-26,49.0,16486.0,2.754,0,182.0774691,8.992,2010-02-01
123990,14,2010-02-26,35.0,2755.0,2.754,0,182.0774691,8.992,2010-02-01
123989,14,2010-02-26,92.0,205250.96,2.754,0,182.0774691,8.992,2010-02-01
123988,14,2010-02-19,18.0,17907.63,2.745,0,182.0347816,8.992,2010-02-01
124003,14,2010-02-26,94.0,72262.37,2.754,0,182.0774691,8.992,2010-02-01
124004,14,2010-02-26,58.0,6713.0,2.754,0,182.0774691,8.992,2010-02-01
124005,14,2010-02-26,72.0,128109.93,2.754,0,182.0774691,8.992,2010-02-01
124006,14,2010-02-26,54.0,448.0,2.754,0,182.0774691,8.992,2010-02-01
124022,14,2010-02-26,47.0,45.0,2.754,0,182.0774691,8.992,2010-02-01
124021,14,2010-02-26,56.0,3011.48,2.754,0,182.0774691,8.992,2010-02-01
124020,14,2010-02-26,95.0,151818.16,2.754,0,182.0774691,8.992,2010-02-01
124019,14,2010-02-26,90.0,122369.17,2.754,0,182.0774691,8.992,2010-02-01
124018,14,2010-02-26,21.0,9431.46,2.754,0,182.0774691,8.992,2010-02-01
124017,14,2010-02-26,85.0,1673.67,2.754,0,182.0774691,8.992,2010-02-01
124016,14,2010-02-26,91.0,110977.72,2.754,0,182.0774691,8.992,2010-02-01
124024,14,2010-02-26,34.0,22260.61,2.754,0,182.0774691,8.992,2010-02-01
124015,14,2010-02-26,16.0,8286.66,2.754,0,182.0774691,8.992,2010-02-01
124013,14,2010-02-26,41.0,1109.83,2.754,0,182.0774691,8.992,2010-02-01
124012,14,2010-02-26,87.0,21402.69,2.754,0,182.0774691,8.992,2010-02-01
124011,14,2010-02-26,44.0,6089.7,2.754,0,182.0774691,8.992,2010-02-01
124010,14,2010-02-26,8.0,54874.9,2.754,0,182.0774691,8.992,2010-02-01
124009,14,2010-02-26,20.0,13718.35,2.754,0,182.0774691,8.992,2010-02-01
124008,14,2010-02-26,13.0,62067.92,2.754,0,182.0774691,8.992,2010-02-01
124007,14,2010-02-26,40.0,73845.87,2.754,0,182.0774691,8.992,2010-02-01
124014,14,2010-02-26,33.0,7642.19,2.754,0,182.0774691,8.992,2010-02-01
407899,45,2010-02-26,40.0,39074.87,2.754,0,182.0774691,8.992,2010-02-01
123909,14,2010-02-12,91.0,78058.28,2.773,1,181.982317,8.992,2010-02-01
123907,14,2010-02-12,27.0,2671.0,2.773,1,181.982317,8.992,2010-02-01
123809,14,2010-02-05,29.0,10006.94,2.784,0,181.8711898,8.992,2010-02-01
123808,14,2010-02-05,87.0,22875.25,2.784,0,181.8711898,8.992,2010-02-01
123807,14,2010-02-05,74.0,30459.19,2.784,0,181.8711898,8.992,2010-02-01
123806,14,2010-02-05,50.0,2032.0,2.784,0,181.8711898,8.992,2010-02-01
123805,14,2010-02-05,8.0,70627.96,2.784,0,181.8711898,8.992,2010-02-01
123804,14,2010-02-05,83.0,17889.11,2.784,0,181.8711898,8.992,2010-02-01
123803,14,2010-02-05,60.0,387.2,2.784,0,181.8711898,8.992,2010-02-01
123802,14,2010-02-05,23.0,29962.15,2.784,0,181.8711898,8.992,2010-02-01
123801,14,2010-02-05,58.0,3267.0,2.784,0,181.8711898,8.992,2010-02-01
123800,14,2010-02-05,40.0,86595.33,2.784,0,181.8711898,8.992,2010-02-01
123799,14,2010-02-05,21.0,10816.16,2.784,0,181.8711898,8.992,2010-02-01
123798,14,2010-02-05,36.0,921.0,2.784,0,181.8711898,8.992,2010-02-01
123797,14,2010-02-05,19.0,74.91,2.784,0,181.8711898,8.992,2010-02-01
123796,14,2010-02-05,2.0,87917.02,2.784,0,181.8711898,8.992,2010-02-01
123795,14,2010-02-05,34.0,21866.5,2.784,0,181.8711898,8.992,2010-02-01
123810,14,2010-02-05,28.0,1426.9,2.784,0,181.8711898,8.992,2010-02-01
123794,14,2010-02-05,16.0,10433.45,2.784,0,181.8711898,8.992,2010-02-01
123811,14,2010-02-05,97.0,45017.96,2.784,0,181.8711898,8.992,2010-02-01
123813,14,2010-02-05,33.0,7836.99,2.784,0,181.8711898,8.992,2010-02-01
123828,14,2010-02-05,79.0,52228.58,2.784,0,181.8711898,8.992,2010-02-01
123827,14,2010-02-05,30.0,7843.5,2.784,0,181.8711898,8.992,2010-02-01
123826,14,2010-02-05,6.0,8992.23,2.784,0,181.8711898,8.992,2010-02-01
123825,14,2010-02-05,44.0,5990.74,2.784,0,181.8711898,8.992,2010-02-01
123824,14,2010-02-05,24.0,6816.34,2.784,0,181.8711898,8.992,2010-02-01
123823,14,2010-02-05,55.0,22214.27,2.784,0,181.8711898,8.992,2010-02-01
123822,14,2010-02-05,67.0,14864.5,2.784,0,181.8711898,8.992,2010-02-01
123821,14,2010-02-05,5.0,48040.92,2.784,0,181.8711898,8.992,2010-02-01
123820,14,2010-02-05,52.0,2425.3,2.784,0,181.8711898,8.992,2010-02-01
123819,14,2010-02-05,18.0,7722.89,2.784,0,181.8711898,8.992,2010-02-01
123818,14,2010-02-05,22.0,22073.35,2.784,0,181.8711898,8.992,2010-02-01
123817,14,2010-02-05,35.0,2974.0,2.784,0,181.8711898,8.992,2010-02-01
123816,14,2010-02-05,54.0,263.0,2.784,0,181.8711898,8.992,2010-02-01
123815,14,2010-02-05,90.0,166263.81,2.784,0,181.8711898,8.992,2010-02-01
123814,14,2010-02-05,3.0,18487.9,2.784,0,181.8711898,8.992,2010-02-01
123812,14,2010-02-05,14.0,30831.81,2.784,0,181.8711898,8.992,2010-02-01
123793,14,2010-02-05,27.0,3431.0,2.784,0,181.8711898,8.992,2010-02-01
123792,14,2010-02-05,51.0,12.0,2.784,0,181.8711898,8.992,2010-02-01
123791,14,2010-02-05,13.0,74119.96,2.784,0,181.8711898,8.992,2010-02-01
335984,36,2010-02-05,16.0,325.0,2.545,0,209.8529663,8.554,2010-02-01
335985,36,2010-02-05,3.0,12.86,2.545,0,209.8529663,8.554,2010-02-01
335986,36,2010-02-05,26.0,108.78,2.545,0,209.8529663,8.554,2010-02-01
335987,36,2010-02-05,33.0,7.0,2.545,0,209.8529663,8.554,2010-02-01
335988,36,2010-02-05,98.0,10819.89,2.545,0,209.8529663,8.554,2010-02-01
335989,36,2010-02-05,14.0,2681.18,2.545,0,209.8529663,8.554,2010-02-01
335990,36,2010-02-05,2.0,15606.15,2.545,0,209.8529663,8.554,2010-02-01
335991,36,2010-02-05,79.0,30021.95,2.545,0,209.8529663,8.554,2010-02-01
335992,36,2010-02-05,81.0,17577.08,2.545,0,209.8529663,8.554,2010-02-01
335993,36,2010-02-05,4.0,13071.49,2.545,0,209.8529663,8.554,2010-02-01
335994,36,2010-02-05,60.0,290.4,2.545,0,209.8529663,8.554,2010-02-01
335995,36,2010-02-05,94.0,70593.01,2.545,0,209.8529663,8.554,2010-02-01
335996,36,2010-02-05,92.0,63964.12,2.545,0,209.8529663,8.554,2010-02-01
335997,36,2010-02-05,55.0,351.8,2.545,0,209.8529663,8.554,2010-02-01
335998,36,2010-02-05,74.0,961.58,2.545,0,209.8529663,8.554,2010-02-01
335983,36,2010-02-05,38.0,16633.09,2.545,0,209.8529663,8.554,2010-02-01
335982,36,2010-02-05,46.0,2500.97,2.545,0,209.8529663,8.554,2010-02-01
335981,36,2010-02-05,1.0,2144.48,2.545,0,209.8529663,8.554,2010-02-01
123774,14,2010-02-05,1.0,32842.31,2.784,0,181.8711898,8.992,2010-02-01
123790,14,2010-02-05,92.0,293966.05,2.784,0,181.8711898,8.992,2010-02-01
123789,14,2010-02-05,11.0,26324.34,2.784,0,181.8711898,8.992,2010-02-01
123788,14,2010-02-05,49.0,11246.17,2.784,0,181.8711898,8.992,2010-02-01
123787,14,2010-02-05,98.0,24273.74,2.784,0,181.8711898,8.992,2010-02-01
123786,14,2010-02-05,85.0,1578.49,2.784,0,181.8711898,8.992,2010-02-01
123785,14,2010-02-05,9.0,12532.12,2.784,0,181.8711898,8.992,2010-02-01
123784,14,2010-02-05,26.0,12480.71,2.784,0,181.8711898,8.992,2010-02-01
123829,14,2010-02-05,81.0,61048.84,2.784,0,181.8711898,8.992,2010-02-01
123783,14,2010-02-05,7.0,34413.92,2.784,0,181.8711898,8.992,2010-02-01
123781,14,2010-02-05,59.0,857.83,2.784,0,181.8711898,8.992,2010-02-01
123780,14,2010-02-05,32.0,11560.21,2.784,0,181.8711898,8.992,2010-02-01
123779,14,2010-02-05,38.0,129530.62,2.784,0,181.8711898,8.992,2010-02-01
123778,14,2010-02-05,56.0,851.83,2.784,0,181.8711898,8.992,2010-02-01
123777,14,2010-02-05,20.0,13731.35,2.784,0,181.8711898,8.992,2010-02-01
123776,14,2010-02-05,17.0,30625.69,2.784,0,181.8711898,8.992,2010-02-01
123775,14,2010-02-05,95.0,213042.66,2.784,0,181.8711898,8.992,2010-02-01
123782,14,2010-02-05,41.0,1179.9,2.784,0,181.8711898,8.992,2010-02-01
123830,14,2010-02-05,10.0,22663.72,2.784,0,181.8711898,8.992,2010-02-01
123831,14,2010-02-05,94.0,90943.29,2.784,0,181.8711898,8.992,2010-02-01
123832,14,2010-02-05,80.0,48501.73,2.784,0,181.8711898,8.992,2010-02-01
123886,14,2010-02-12,81.0,32474.17,2.773,1,181.982317,8.992,2010-02-01
123885,14,2010-02-12,60.0,360.8,2.773,1,181.982317,8.992,2010-02-01
123884,14,2010-02-12,6.0,6629.72,2.773,1,181.982317,8.992,2010-02-01
123883,14,2010-02-12,72.0,125889.88,2.773,1,181.982317,8.992,2010-02-01
123882,14,2010-02-12,98.0,18099.1,2.773,1,181.982317,8.992,2010-02-01
123881,14,2010-02-12,67.0,23880.34,2.773,1,181.982317,8.992,2010-02-01
123880,14,2010-02-12,9.0,10420.32,2.773,1,181.982317,8.992,2010-02-01
123879,14,2010-02-12,36.0,618.0,2.773,1,181.982317,8.992,2010-02-01
123878,14,2010-02-12,50.0,1941.0,2.773,1,181.982317,8.992,2010-02-01
123877,14,2010-02-12,16.0,16731.47,2.773,1,181.982317,8.992,2010-02-01
123876,14,2010-02-12,34.0,15630.72,2.773,1,181.982317,8.992,2010-02-01
123875,14,2010-02-12,10.0,18833.32,2.773,1,181.982317,8.992,2010-02-01
123874,14,2010-02-12,30.0,5781.0,2.773,1,181.982317,8.992,2010-02-01
123873,14,2010-02-12,17.0,21837.53,2.773,1,181.982317,8.992,2010-02-01
123872,14,2010-02-12,92.0,151901.21,2.773,1,181.982317,8.992,2010-02-01
123887,14,2010-02-12,83.0,11806.89,2.773,1,181.982317,8.992,2010-02-01
123888,14,2010-02-12,45.0,10.0,2.773,1,181.982317,8.992,2010-02-01
123889,14,2010-02-12,8.0,42407.92,2.773,1,181.982317,8.992,2010-02-01
123890,14,2010-02-12,87.0,16361.8,2.773,1,181.982317,8.992,2010-02-01
123906,14,2010-02-12,7.0,28485.69,2.773,1,181.982317,8.992,2010-02-01
123905,14,2010-02-12,85.0,1107.77,2.773,1,181.982317,8.992,2010-02-01
123904,14,2010-02-12,82.0,18947.21,2.773,1,181.982317,8.992,2010-02-01
123903,14,2010-02-12,97.0,22098.67,2.773,1,181.982317,8.992,2010-02-01
123902,14,2010-02-12,5.0,41204.07,2.773,1,181.982317,8.992,2010-02-01
123901,14,2010-02-12,26.0,8739.85,2.773,1,181.982317,8.992,2010-02-01
123900,14,2010-02-12,71.0,14362.58,2.773,1,181.982317,8.992,2010-02-01
123871,14,2010-02-12,54.0,385.0,2.773,1,181.982317,8.992,2010-02-01
123899,14,2010-02-12,80.0,31118.87,2.773,1,181.982317,8.992,2010-02-01
123897,14,2010-02-12,90.0,89460.26,2.773,1,181.982317,8.992,2010-02-01
123896,14,2010-02-12,21.0,7906.92,2.773,1,181.982317,8.992,2010-02-01
123895,14,2010-02-12,79.0,34176.35,2.773,1,181.982317,8.992,2010-02-01
123894,14,2010-02-12,4.0,37079.75,2.773,1,181.982317,8.992,2010-02-01
123893,14,2010-02-12,31.0,2013.0,2.773,1,181.982317,8.992,2010-02-01
123892,14,2010-02-12,29.0,8509.5,2.773,1,181.982317,8.992,2010-02-01
123891,14,2010-02-12,22.0,18562.07,2.773,1,181.982317,8.992,2010-02-01
123898,14,2010-02-12,23.0,25082.47,2.773,1,181.982317,8.992,2010-02-01
123908,14,2010-02-12,94.0,54100.75,2.773,1,181.982317,8.992,2010-02-01
123870,14,2010-02-12,11.0,15751.63,2.773,1,181.982317,8.992,2010-02-01
123868,14,2010-02-12,55.0,21166.26,2.773,1,181.982317,8.992,2010-02-01
123847,14,2010-02-12,51.0,24.25,2.773,1,181.982317,8.992,2010-02-01
123846,14,2010-02-12,56.0,1055.8,2.773,1,181.982317,8.992,2010-02-01
123845,14,2010-02-12,38.0,92253.07,2.773,1,181.982317,8.992,2010-02-01
123844,14,2010-02-05,31.0,3798.4,2.784,0,181.8711898,8.992,2010-02-01
123843,14,2010-02-05,45.0,4.5,2.784,0,181.8711898,8.992,2010-02-01
123842,14,2010-02-05,46.0,31983.74,2.784,0,181.8711898,8.992,2010-02-01
123841,14,2010-02-05,82.0,23743.62,2.784,0,181.8711898,8.992,2010-02-01
123840,14,2010-02-05,42.0,6534.78,2.784,0,181.8711898,8.992,2010-02-01
123839,14,2010-02-05,71.0,18707.56,2.784,0,181.8711898,8.992,2010-02-01
123838,14,2010-02-05,72.0,150038.04,2.784,0,181.8711898,8.992,2010-02-01
123837,14,2010-02-05,25.0,19648.5,2.784,0,181.8711898,8.992,2010-02-01
123836,14,2010-02-05,93.0,103827.72,2.784,0,181.8711898,8.992,2010-02-01
123835,14,2010-02-05,4.0,66912.92,2.784,0,181.8711898,8.992,2010-02-01
123834,14,2010-02-05,91.0,162497.78,2.784,0,181.8711898,8.992,2010-02-01
123833,14,2010-02-05,12.0,5567.75,2.784,0,181.8711898,8.992,2010-02-01
123848,14,2010-02-12,3.0,10969.47,2.773,1,181.982317,8.992,2010-02-01
123849,14,2010-02-12,1.0,39972.64,2.773,1,181.982317,8.992,2010-02-01
123850,14,2010-02-12,2.0,55899.41,2.773,1,181.982317,8.992,2010-02-01
123851,14,2010-02-12,28.0,643.5,2.773,1,181.982317,8.992,2010-02-01
123867,14,2010-02-12,93.0,49584.74,2.773,1,181.982317,8.992,2010-02-01
123866,14,2010-02-12,44.0,4412.29,2.773,1,181.982317,8.992,2010-02-01
123865,14,2010-02-12,74.0,19948.66,2.773,1,181.982317,8.992,2010-02-01
123864,14,2010-02-12,18.0,14760.45,2.773,1,181.982317,8.992,2010-02-01
123863,14,2010-02-12,59.0,753.71,2.773,1,181.982317,8.992,2010-02-01
123862,14,2010-02-12,41.0,880.4,2.773,1,181.982317,8.992,2010-02-01
123861,14,2010-02-12,95.0,114381.3,2.773,1,181.982317,8.992,2010-02-01
123869,14,2010-02-12,58.0,4244.0,2.773,1,181.982317,8.992,2010-02-01
123860,14,2010-02-12,32.0,16309.49,2.773,1,181.982317,8.992,2010-02-01
123858,14,2010-02-12,35.0,1388.0,2.773,1,181.982317,8.992,2010-02-01
123857,14,2010-02-12,33.0,6499.49,2.773,1,181.982317,8.992,2010-02-01
123856,14,2010-02-12,49.0,6690.47,2.773,1,181.982317,8.992,2010-02-01
123855,14,2010-02-12,14.0,20971.67,2.773,1,181.982317,8.992,2010-02-01
123854,14,2010-02-12,40.0,54033.88,2.773,1,181.982317,8.992,2010-02-01
123853,14,2010-02-12,42.0,3911.39,2.773,1,181.982317,8.992,2010-02-01
123852,14,2010-02-12,13.0,42314.45,2.773,1,181.982317,8.992,2010-02-01
123859,14,2010-02-12,20.0,10290.31,2.773,1,181.982317,8.992,2010-02-01
407898,45,2010-02-26,60.0,211.2,2.754,0,182.0774691,8.992,2010-02-01
407897,45,2010-02-26,17.0,13078.29,2.754,0,182.0774691,8.992,2010-02-01
407896,45,2010-02-26,35.0,1549.36,2.754,0,182.0774691,8.992,2010-02-01
407686,45,2010-02-05,22.0,13899.73,2.784,0,181.8711898,8.992,2010-02-01
407687,45,2010-02-05,18.0,1287.5,2.784,0,181.8711898,8.992,2010-02-01
407688,45,2010-02-05,44.0,3027.85,2.784,0,181.8711898,8.992,2010-02-01
407689,45,2010-02-05,6.0,3252.19,2.784,0,181.8711898,8.992,2010-02-01
407690,45,2010-02-05,85.0,2051.27,2.784,0,181.8711898,8.992,2010-02-01
407691,45,2010-02-05,91.0,22708.11,2.784,0,181.8711898,8.992,2010-02-01
407692,45,2010-02-05,25.0,8859.83,2.784,0,181.8711898,8.992,2010-02-01
407693,45,2010-02-05,19.0,1582.64,2.784,0,181.8711898,8.992,2010-02-01
407694,45,2010-02-12,1.0,22416.94,2.773,1,181.982317,8.992,2010-02-01
407695,45,2010-02-12,11.0,11774.44,2.773,1,181.982317,8.992,2010-02-01
407696,45,2010-02-12,33.0,3402.63,2.773,1,181.982317,8.992,2010-02-01
407697,45,2010-02-12,17.0,10183.42,2.773,1,181.982317,8.992,2010-02-01
407698,45,2010-02-12,82.0,9460.82,2.773,1,181.982317,8.992,2010-02-01
407699,45,2010-02-12,34.0,10133.5,2.773,1,181.982317,8.992,2010-02-01
407700,45,2010-02-12,32.0,6657.15,2.773,1,181.982317,8.992,2010-02-01
407685,45,2010-02-05,54.0,182.0,2.784,0,181.8711898,8.992,2010-02-01
407701,45,2010-02-12,94.0,2.94,2.773,1,181.982317,8.992,2010-02-01
407684,45,2010-02-05,38.0,52642.67,2.784,0,181.8711898,8.992,2010-02-01
407682,45,2010-02-05,79.0,19488.1,2.784,0,181.8711898,8.992,2010-02-01
407667,45,2010-02-05,33.0,3606.9,2.784,0,181.8711898,8.992,2010-02-01
407668,45,2010-02-05,30.0,3315.79,2.784,0,181.8711898,8.992,2010-02-01
407669,45,2010-02-05,59.0,746.5,2.784,0,181.8711898,8.992,2010-02-01
407670,45,2010-02-05,23.0,19436.16,2.784,0,181.8711898,8.992,2010-02-01
407671,45,2010-02-05,3.0,9129.15,2.784,0,181.8711898,8.992,2010-02-01
407672,45,2010-02-05,41.0,438.0,2.784,0,181.8711898,8.992,2010-02-01
407673,45,2010-02-05,12.0,3673.09,2.784,0,181.8711898,8.992,2010-02-01
407674,45,2010-02-05,16.0,9581.14,2.784,0,181.8711898,8.992,2010-02-01
407675,45,2010-02-05,92.0,68203.08,2.784,0,181.8711898,8.992,2010-02-01
407676,45,2010-02-05,87.0,8818.12,2.784,0,181.8711898,8.992,2010-02-01
407677,45,2010-02-05,42.0,3666.88,2.784,0,181.8711898,8.992,2010-02-01
407678,45,2010-02-05,9.0,9349.94,2.784,0,181.8711898,8.992,2010-02-01
407679,45,2010-02-05,36.0,373.0,2.784,0,181.8711898,8.992,2010-02-01
407680,45,2010-02-05,93.0,4002.34,2.784,0,181.8711898,8.992,2010-02-01
407681,45,2010-02-05,83.0,1127.26,2.784,0,181.8711898,8.992,2010-02-01
407683,45,2010-02-05,74.0,15200.4,2.784,0,181.8711898,8.992,2010-02-01
407702,45,2010-02-12,87.0,5895.61,2.773,1,181.982317,8.992,2010-02-01
407703,45,2010-02-12,28.0,617.75,2.773,1,181.982317,8.992,2010-02-01
407704,45,2010-02-12,12.0,2166.34,2.773,1,181.982317,8.992,2010-02-01
407725,45,2010-02-12,3.0,5619.11,2.773,1,181.982317,8.992,2010-02-01
407726,45,2010-02-12,46.0,10667.1,2.773,1,181.982317,8.992,2010-02-01
407727,45,2010-02-12,92.0,44898.91,2.773,1,181.982317,8.992,2010-02-01
407728,45,2010-02-12,81.0,12895.13,2.773,1,181.982317,8.992,2010-02-01
407729,45,2010-02-12,2.0,27384.43,2.773,1,181.982317,8.992,2010-02-01
407730,45,2010-02-12,83.0,587.12,2.773,1,181.982317,8.992,2010-02-01
407731,45,2010-02-12,79.0,13780.95,2.773,1,181.982317,8.992,2010-02-01
407732,45,2010-02-12,26.0,4604.43,2.773,1,181.982317,8.992,2010-02-01
407733,45,2010-02-12,4.0,17979.14,2.773,1,181.982317,8.992,2010-02-01
407734,45,2010-02-12,41.0,423.0,2.773,1,181.982317,8.992,2010-02-01
407735,45,2010-02-12,42.0,2320.88,2.773,1,181.982317,8.992,2010-02-01
407736,45,2010-02-12,13.0,22377.82,2.773,1,181.982317,8.992,2010-02-01
407737,45,2010-02-12,6.0,3958.11,2.773,1,181.982317,8.992,2010-02-01
407738,45,2010-02-12,52.0,1114.49,2.773,1,181.982317,8.992,2010-02-01
407739,45,2010-02-12,19.0,917.91,2.773,1,181.982317,8.992,2010-02-01
407724,45,2010-02-12,20.0,4701.03,2.773,1,181.982317,8.992,2010-02-01
407723,45,2010-02-12,27.0,1577.0,2.773,1,181.982317,8.992,2010-02-01
407722,45,2010-02-12,56.0,734.3,2.773,1,181.982317,8.992,2010-02-01
407721,45,2010-02-12,54.0,155.0,2.773,1,181.982317,8.992,2010-02-01
407705,45,2010-02-12,72.0,52375.43,2.773,1,181.982317,8.992,2010-02-01
407706,45,2010-02-12,10.0,12613.7,2.773,1,181.982317,8.992,2010-02-01
407707,45,2010-02-12,30.0,2372.88,2.773,1,181.982317,8.992,2010-02-01
407708,45,2010-02-12,36.0,315.0,2.773,1,181.982317,8.992,2010-02-01
407709,45,2010-02-12,21.0,4110.37,2.773,1,181.982317,8.992,2010-02-01
407710,45,2010-02-12,95.0,41131.42,2.773,1,181.982317,8.992,2010-02-01
407711,45,2010-02-12,31.0,1941.54,2.773,1,181.982317,8.992,2010-02-01
407666,45,2010-02-05,24.0,4625.7,2.784,0,181.8711898,8.992,2010-02-01
407712,45,2010-02-12,8.0,25997.75,2.773,1,181.982317,8.992,2010-02-01
407714,45,2010-02-12,16.0,7940.11,2.773,1,181.982317,8.992,2010-02-01
407715,45,2010-02-12,5.0,18360.09,2.773,1,181.982317,8.992,2010-02-01
407716,45,2010-02-12,29.0,4430.0,2.773,1,181.982317,8.992,2010-02-01
407717,45,2010-02-12,67.0,11052.21,2.773,1,181.982317,8.992,2010-02-01
407718,45,2010-02-12,78.0,12.0,2.773,1,181.982317,8.992,2010-02-01
407719,45,2010-02-12,9.0,8075.56,2.773,1,181.982317,8.992,2010-02-01
407720,45,2010-02-12,24.0,3639.13,2.773,1,181.982317,8.992,2010-02-01
407713,45,2010-02-12,35.0,745.0,2.773,1,181.982317,8.992,2010-02-01
407665,45,2010-02-05,14.0,14535.96,2.784,0,181.8711898,8.992,2010-02-01
407664,45,2010-02-05,56.0,650.3,2.784,0,181.8711898,8.992,2010-02-01
407663,45,2010-02-05,29.0,4557.44,2.784,0,181.8711898,8.992,2010-02-01
222833,24,2010-02-26,71.0,6829.92,2.91,0,131.686,8.326,2010-02-01
222834,24,2010-02-26,41.0,447.83,2.91,0,131.686,8.326,2010-02-01
222835,24,2010-02-26,31.0,2447.0,2.91,0,131.686,8.326,2010-02-01
222836,24,2010-02-26,19.0,69.66,2.91,0,131.686,8.326,2010-02-01
222837,24,2010-02-26,18.0,335.18,2.91,0,131.686,8.326,2010-02-01
222838,24,2010-02-26,12.0,3681.82,2.91,0,131.686,8.326,2010-02-01
222839,24,2010-02-26,56.0,1224.72,2.91,0,131.686,8.326,2010-02-01
222840,24,2010-02-26,23.0,18330.8,2.91,0,131.686,8.326,2010-02-01
222841,24,2010-02-26,85.0,1575.25,2.91,0,131.686,8.326,2010-02-01
222842,24,2010-02-26,93.0,28939.62,2.91,0,131.686,8.326,2010-02-01
222843,24,2010-02-26,10.0,28144.97,2.91,0,131.686,8.326,2010-02-01
222844,24,2010-02-26,27.0,1914.19,2.91,0,131.686,8.326,2010-02-01
222845,24,2010-02-26,17.0,14321.74,2.91,0,131.686,8.326,2010-02-01
222846,24,2010-02-26,36.0,834.0,2.91,0,131.686,8.326,2010-02-01
222847,24,2010-02-26,25.0,9116.25,2.91,0,131.686,8.326,2010-02-01
222832,24,2010-02-26,2.0,32594.13,2.91,0,131.686,8.326,2010-02-01
222831,24,2010-02-26,95.0,81662.08,2.91,0,131.686,8.326,2010-02-01
222830,24,2010-02-26,83.0,4506.6,2.91,0,131.686,8.326,2010-02-01
222829,24,2010-02-26,49.0,5826.57,2.91,0,131.686,8.326,2010-02-01
222813,24,2010-02-26,52.0,1576.86,2.91,0,131.686,8.326,2010-02-01
222814,24,2010-02-26,98.0,9124.45,2.91,0,131.686,8.326,2010-02-01
222815,24,2010-02-26,7.0,17745.11,2.91,0,131.686,8.326,2010-02-01
222816,24,2010-02-26,20.0,5492.87,2.91,0,131.686,8.326,2010-02-01
222817,24,2010-02-26,14.0,14744.47,2.91,0,131.686,8.326,2010-02-01
222818,24,2010-02-26,90.0,61811.89,2.91,0,131.686,8.326,2010-02-01
222819,24,2010-02-26,9.0,12329.84,2.91,0,131.686,8.326,2010-02-01
222848,24,2010-02-26,82.0,14892.88,2.91,0,131.686,8.326,2010-02-01
222820,24,2010-02-26,55.0,21679.58,2.91,0,131.686,8.326,2010-02-01
222822,24,2010-02-26,6.0,3295.35,2.91,0,131.686,8.326,2010-02-01
222823,24,2010-02-26,59.0,529.25,2.91,0,131.686,8.326,2010-02-01
222824,24,2010-02-26,24.0,4307.38,2.91,0,131.686,8.326,2010-02-01
222825,24,2010-02-26,80.0,25322.64,2.91,0,131.686,8.326,2010-02-01
222826,24,2010-02-26,30.0,4146.36,2.91,0,131.686,8.326,2010-02-01
222827,24,2010-02-26,16.0,8737.96,2.91,0,131.686,8.326,2010-02-01
222828,24,2010-02-26,35.0,1729.5,2.91,0,131.686,8.326,2010-02-01
222821,24,2010-02-26,74.0,14329.95,2.91,0,131.686,8.326,2010-02-01
407740,45,2010-02-12,18.0,4069.25,2.773,1,181.982317,8.992,2010-02-01
222849,24,2010-02-26,72.0,67751.08,2.91,0,131.686,8.326,2010-02-01
407627,45,2010-02-05,1.0,18628.11,2.784,0,181.8711898,8.992,2010-02-01
407648,45,2010-02-05,10.0,15473.72,2.784,0,181.8711898,8.992,2010-02-01
407649,45,2010-02-05,2.0,38214.01,2.784,0,181.8711898,8.992,2010-02-01
407650,45,2010-02-05,34.0,15134.0,2.784,0,181.8711898,8.992,2010-02-01
407651,45,2010-02-05,95.0,63833.63,2.784,0,181.8711898,8.992,2010-02-01
407652,45,2010-02-05,4.0,28764.16,2.784,0,181.8711898,8.992,2010-02-01
407653,45,2010-02-05,31.0,3384.25,2.784,0,181.8711898,8.992,2010-02-01
407654,45,2010-02-05,40.0,46487.67,2.784,0,181.8711898,8.992,2010-02-01
407655,45,2010-02-05,98.0,347.23,2.784,0,181.8711898,8.992,2010-02-01
407656,45,2010-02-05,60.0,140.8,2.784,0,181.8711898,8.992,2010-02-01
407657,45,2010-02-05,71.0,7521.36,2.784,0,181.8711898,8.992,2010-02-01
407658,45,2010-02-05,8.0,41720.35,2.784,0,181.8711898,8.992,2010-02-01
407659,45,2010-02-05,58.0,1070.0,2.784,0,181.8711898,8.992,2010-02-01
407660,45,2010-02-05,27.0,1788.0,2.784,0,181.8711898,8.992,2010-02-01
407661,45,2010-02-05,5.0,18843.61,2.784,0,181.8711898,8.992,2010-02-01
407662,45,2010-02-05,51.0,7.56,2.784,0,181.8711898,8.992,2010-02-01
407647,45,2010-02-05,32.0,5230.43,2.784,0,181.8711898,8.992,2010-02-01
407646,45,2010-02-05,81.0,19774.69,2.784,0,181.8711898,8.992,2010-02-01
407645,45,2010-02-05,13.0,34359.75,2.784,0,181.8711898,8.992,2010-02-01
407644,45,2010-02-05,46.0,15667.72,2.784,0,181.8711898,8.992,2010-02-01
407628,45,2010-02-05,82.0,11844.8,2.784,0,181.8711898,8.992,2010-02-01
407629,45,2010-02-05,17.0,12451.57,2.784,0,181.8711898,8.992,2010-02-01
